0 ,1000000     ,0.004690647125244141
0 ,10000000    ,0.06541037559509277
0 ,100000000   ,0.9651176929473877
0 ,1000000000  ,12.606568813323975
0 ,10000000000 ,148.148675918579178498
1 ,1000000     ,0.0045185089111328125
1 ,1000000     ,0.005611419677734375
1 ,1000000     ,0.004538297653198242
1 ,1000000     ,0.0055005550384521484
1 ,1000000     ,0.00477910041809082
1 ,1000000     ,0.004884481430053711
1 ,1000000     ,0.005074262619018555
1 ,1000000     ,0.004483461380004883
1 ,1000000     ,0.004639625549316406
1 ,1000000     ,0.0042917728424072266
2 ,1000000     ,0.007948160171508789
2 ,1000000     ,0.007657766342163086
2 ,1000000     ,0.007914304733276367
2 ,1000000     ,0.009345769882202148
2 ,1000000     ,0.010044574737548828
2 ,1000000     ,0.007699251174926758
2 ,1000000     ,0.008059978485107422
2 ,1000000     ,0.009459972381591797
2 ,1000000     ,0.00823521614074707
2 ,1000000     ,0.007833242416381836
2 ,1000000     ,0.008448600769042969
3 ,1000000     ,0.007849454879760742
3 ,1000000     ,0.0057985782623291016
3 ,1000000     ,0.00556492805480957
3 ,1000000     ,0.006402015686035156
3 ,1000000     ,0.006960868835449219
3 ,1000000     ,0.005682468414306641
3 ,1000000     ,0.007786989212036133
4 ,1000000     ,0.006307840347290039
4 ,1000000     ,0.004735231399536133
4 ,1000000     ,0.004533529281616211
4 ,1000000     ,0.008489370346069336
4 ,1000000     ,0.00513148307800293
4 ,1000000     ,0.0051860809326171875
4 ,1000000     ,0.004641056060791016
1 ,10000000    ,0.0699155330657959
1 ,10000000    ,0.08854460716247559
1 ,10000000    ,0.0853419303894043
1 ,10000000    ,0.0884542465209961
1 ,10000000    ,0.0811166763305664
1 ,10000000    ,0.08140230178833008
1 ,10000000    ,0.08002328872680664
1 ,10000000    ,0.07694602012634277
1 ,10000000    ,0.08351922035217285
1 ,10000000    ,0.08389544486999512
1 ,10000000    ,0.06950640678405762
1 ,10000000    ,0.06742572784423828
2 ,10000000    ,0.10496115684509277
2 ,10000000    ,0.10883736610412598
2 ,10000000    ,0.10748410224914551
2 ,10000000    ,0.10880160331726074
2 ,10000000    ,0.11392045021057129
2 ,10000000    ,0.12441635131835938
2 ,10000000    ,0.14247846603393555
3 ,10000000    ,0.10142374038696289
3 ,10000000    ,0.13422060012817383
3 ,10000000    ,0.13726186752319336
3 ,10000000    ,0.11737465858459473
3 ,10000000    ,0.1330716609954834
3 ,10000000    ,0.12636446952819824
3 ,10000000    ,0.1289958953857422
3 ,10000000    ,0.09887433052062988
3 ,10000000    ,0.10243988037109375
3 ,10000000    ,0.11861872673034668
3 ,10000000    ,0.11461591720581055
3 ,10000000    ,0.10821986198425293
3 ,10000000    ,0.10759472846984863
4 ,10000000    ,0.0913231372833252
4 ,10000000    ,0.12014508247375488
4 ,10000000    ,0.11284828186035156
4 ,10000000    ,0.10430216789245605
4 ,10000000    ,0.11560177803039551
4 ,10000000    ,0.11546444892883301
4 ,10000000    ,0.11801671981811523
4 ,10000000    ,0.13063859939575195
4 ,10000000    ,0.12737822532653809
4 ,10000000    ,0.10950708389282227
4 ,10000000    ,0.11083436012268066
1 ,100000000   ,0.9824998378753662
1 ,100000000   ,1.0016381740570068
1 ,100000000   ,1.0309267044067383
1 ,100000000   ,1.028893232345581
1 ,100000000   ,0.9865310192108154
1 ,100000000   ,1.0359392166137695
1 ,100000000   ,0.9971344470977783
2 ,100000000   ,3.0446393489837646
2 ,100000000   ,3.0517635345458984
2 ,100000000   ,3.0614218711853027
2 ,100000000   ,3.0903525352478027
2 ,100000000   ,3.0468430519104004
2 ,100000000   ,3.0693516731262207
2 ,100000000   ,3.0329651832580566
2 ,100000000   ,3.074148654937744
2 ,100000000   ,3.3713817596435547
3 ,100000000   ,2.9147469997406006
3 ,100000000   ,2.902846336364746
3 ,100000000   ,2.9076731204986572
3 ,100000000   ,2.9783926010131836
3 ,100000000   ,3.065441846847534
3 ,100000000   ,2.92138934135437
3 ,100000000   ,2.914316415786743
4 ,100000000   ,2.983283281326294
4 ,100000000   ,2.989002227783203
4 ,100000000   ,3.0207793712615967
4 ,100000000   ,3.004180431365967
4 ,100000000   ,3.0388967990875244
4 ,100000000   ,2.9686458110809326
4 ,100000000   ,2.985081195831299
4 ,100000000   ,3.2400104999542236
4 ,100000000   ,2.979661703109741
4 ,100000000   ,2.973769426345825
1 ,1000000000  ,11.272297382354736
1 ,1000000000  ,11.231553077697754
1 ,1000000000  ,11.257320880889893
1 ,1000000000  ,11.245598316192627
1 ,1000000000  ,11.25549602508545
1 ,1000000000  ,11.221283435821533
1 ,1000000000  ,11.199827671051025
2 ,1000000000  ,37.33734154701233
2 ,1000000000  ,37.20922303199768
2 ,1000000000  ,37.2409565448761
2 ,1000000000  ,37.20780372619629
2 ,1000000000  ,37.28614401817322
3 ,1000000000  ,36.09206247329712
3 ,1000000000  ,35.91962552070618
3 ,1000000000  ,35.90088987350464
3 ,1000000000  ,35.94733500480652
3 ,1000000000  ,35.91373014450073
3 ,1000000000  ,36.02929663658142
3 ,1000000000  ,36.069204568862915
4 ,1000000000  ,36.72690677642822
4 ,1000000000  ,39.23027753829956
4 ,1000000000  ,36.61453866958618
4 ,1000000000  ,36.92745804786682
4 ,1000000000  ,36.66145205497742
4 ,1000000000  ,36.71155285835266
4 ,1000000000  ,37.06847357749939
4 ,1000000000  ,36.03535485267639
4 ,1000000000  ,36.39000749588013
1,10000000000,150.72270011901855
2,10000000000,534.9772777557373
3,10000000000,483.85627579689026
4,10000000000,484.7456679344177
